Ciudad,# Centro,Centro,# Planta Mensual,# Bajas Mensual,% Rotación Mensual,Planta Promedio AM,# Bajas Anual Movil,Rotación AM
LA CRUZ DE ELOT,80302,LCRZ 803 ROP GABRIEL LEYVA,1,1,1,5,3,0.6
"PUEBLA, PUEBLA.",795701,PBLA 7957 MUE PUEBLA,5,0,0,5,3,0.6
"RIO BRAVO, TAM",25902,RBVO 259 ROP MADERO,15,0,0,15,9,0.6
"CAMPECHE, CAMPE",795601,,4,1,0.25,5,3,0.6
S CRISTOBAL CHI,80801,,15,1,0.06666666666666667,15,9,0.6
"ACATIC, JAL",111602,,5,0,0,5,3,0.6
AMECAMECA EDO M,86802,AMCM 868 ROP 20 DE NOVIEMBRE,15,1,0.06666666666666667,15,9,0.6
"CD MADERO, TAMA",321001,CDMD ZONA,4,2,0.5,5,3,0.6
SAN LUIS POTOSI,300645,,5,0,0,5,3,0.6
BENITO JUAREZ QROO,112202,,15,0,0,15,9,0.6
"TALA, JAL",117902,,15,1,0.06666666666666667,15,9,0.6
SOLEDAD DE G S,28901,,14,0,0,15,9,0.6
"TULTITLAN,EDO M",315901,TTLN ZONA,4,0,0,5,3,0.6
"DELICIAS, CHIU.",300590,DLCS INVENTARIOS ZONA I,4,0,0,5,3,0.6
SAN JUAN D RIO,663601,SNJR 6636 MUE SAN JUAN DEL RIO,5,0,0,5,3,0.6
"CORDOBA, VER.",305201,,4,0,0,5,3,0.6
"TORREON, COAH.",301203,TRRN ZONA III,7,1,0.14285714285714285,5,3,0.6
"MORELIA, MICH.",21602,,15,2,0.13333333333333333,15,9,0.6
"MEXICALI, BCN.",30001,,15,3,0.2,15,9,0.6
SAN NICOLAS N.L,782802,SNNG 7828 ROP CITADEL,7,0,0,5,3,0.6
"LORETO, ZAC",666001,,5,0,0,5,3,0.6
SAN NICOLAS N.L,782802,,7,0,0,5,3,0.6
"CUERNAVACA, MOR",652202,CNVC 1522 ROP PZA FORUM CUERNA,7,0,0,10,6,0.6
"CD MADERO, TAMA",321001,,4,0,0,5,3,0.6
"CORDOBA, VER.",305201,CRDB ZONA,4,0,0,5,3,0.6
CULIACAN SIN.,764602,,18,0,0,20,12,0.6
"CHIHUAHUA, CHI",3702,CHUA 37 ROP NIÑOS HEROES,20,0,0,20,12,0.6
"CHIHUAHUA, CHI",127401,CHUA 1274 MUE DOSTOYEVSKY,10,1,0.1,10,6,0.6
S CRISTOBAL CHI,80801,SNCC 808 MUE UTRILLA,15,0,0,15,9,0.6
"TIZIMIN, YUC",97301,,14,0,0,15,9,0.6
CUNDUACAN TABAS,665201,CNDN 6652 MUE CUNDUACAN,5,0,0,5,3,0.6
"COMALCALCO, TAB",757301,CMLC 7573 MUE COMALCALCO,5,0,0,5,3,0.6
"TIJUANA, BCN",47501,TJNA 475 MUE LAS FUENTES,15,1,0.06666666666666667,15,9,0.6
IZTAPALAPA D.F.,33202,,12,0,0,15,9,0.6
"ISLA, VERACRUZ",668901,,5,1,0.2,5,3,0.6
CUAUTLA MORELOS,778401,,13,1,0.07692307692307693,15,9,0.6
"MEXICALI, BCN.",139401,MXLI 1394 MUE C DIGITAL GALERI,5,0,0,5,3,0.6
"TECAMAC, EDO ME",300491,,5,0,0,5,3,0.6
BENITO JUAREZ QROO,26901,,12,3,0.25,15,9,0.6
"TANTOYUCA, VER",662001,TTYC 6620 MUE TANTOYUCA,5,0,0,5,3,0.6
"JUAREZ, NUEVO LEON",300609,,9,0,0,10,6,0.6
CUNDUACAN TABAS,665201,,5,0,0,5,3,0.6
"TIZIMIN, YUC",97301,TZMN 973 MUE LOS REYES,14,0,0,15,9,0.6
"CHIHUAHUA, CHI",127401,,8,1,0.125,10,6,0.6
CD CONSTITUCION,47701,CDCT 477 MUE OLACHEA,19,2,0.10526315789473684,20,12,0.6
BAHIAS DE HUATULCO,300629,,5,0,0,5,3,0.6
SAN MARTIN T. P,796201,,4,2,0.5,5,3,0.6
"ARCELIA, GERRERO",74302,ARCL 743 HIDALGO,10,0,0,10,6,0.6
TEQUISQUIAPAN QRTO,38301,TQQP 383 MUE PEDREGAL,14,1,0.07142857142857142,15,9,0.6
AZCAPOTZALCO DF,126702,,10,2,0.2,10,6,0.6
"TANTOYUCA, VER",662001,,5,0,0,5,3,0.6
V D SANTIAGO GT,668401,,5,0,0,5,3,0.6
HUEJUTLA DE REYES,785401,HJTL 7854 MUE HUEJUTLA,5,0,0,5,3,0.6
TEHUACAN PUEBLA,44802,TEHC 448 ROP REFORMA,24,1,0.041666666666666664,22,13,0.5909090909090909
ACOLMAN,779701,ACLM 7797 MUE REAL DEL VALLE,12,3,0.25,17,10,0.5882352941176471
NEZAHUALCOYOTL,29701,,17,0,0,17,10,0.5882352941176471
"COATEPEC, VER",90202,,19,1,0.05263157894736842,17,10,0.5882352941176471
"XALAPA,VERACRUZ",37702,XLPA 377 ROP LAZARO CARDENAS,17,0,0,17,10,0.5882352941176471
"CD OBREGON, SON",652002,CDOB 1520 ROP SENDERO OBREGON,17,1,0.058823529411764705,17,10,0.5882352941176471
"CD OBREGON, SON",652002,,17,0,0,17,10,0.5882352941176471
"TUXTEPEC, OAX",44902,TXTP 449 ROP MATAMOROS,19,0,0,17,10,0.5882352941176471
TEOTIHUACAN,100001,TEOT 1000 MUE ZARAGOZA,17,1,0.058823529411764705,17,10,0.5882352941176471
"PARRAL, CHIHUAH",14902,PRRL 149 ROP 20 DE NOVIEMB,17,0,0,17,10,0.5882352941176471
"NUEVO LAREDO, T",111901,NLRD 1119 MUE REVOLUCION,17,2,0.11764705882352941,17,10,0.5882352941176471
"MONCLOVA, COAH.",4001,MNCV 40 MUE CARRANZA,17,0,0,17,10,0.5882352941176471
"NUEVO LAREDO, T",111901,,17,0,0,17,10,0.5882352941176471
"NUEVO LAREDO, T",793102,,14,1,0.07142857142857142,17,10,0.5882352941176471
"TEZONAPA, VER",100401,,15,0,0,17,10,0.5882352941176471
"XALAPA,VERACRUZ",37702,,17,1,0.058823529411764705,17,10,0.5882352941176471
S CRISTOBAL CHI,30302,,19,2,0.10526315789473684,17,10,0.5882352941176471
NAUCALPAN EDO MEX,15202,,16,2,0.125,17,10,0.5882352941176471
VILLA CORREGIDORA,41401,VCRG 414 MUE PLAZA CANDILES,15,3,0.2,17,10,0.5882352941176471
"TIJUANA, BCN",7502,,17,1,0.058823529411764705,17,10,0.5882352941176471
"OCOSINGO, CHIAPAS",100802,OCSG 1008 ROP PERIFERICO,17,1,0.058823529411764705,17,10,0.5882352941176471
TEXCOCO EDO MEX,44302,TXCC 443 ROP PLAZA SAN LORENZO,12,1,0.08333333333333333,12,7,0.5833333333333334
"TULANCINGO, HGO",143401,TNGO 1434 MUE PATIO TULANCINGO,12,0,0,12,7,0.5833333333333334
"TONALA,JALISCO",109502,TNLA 1095 ROP SAN GASPAR,12,1,0.08333333333333333,12,7,0.5833333333333334
"IRAPUATO, GTO.",129302,,12,0,0,12,7,0.5833333333333334
"TIZAYUCA, HIDALGO",773302,TZYC 7733 ROP TIZARA,11,1,0.09090909090909091,12,7,0.5833333333333334
ACOLMAN,768602,ACLM 7686 ROP ACOLMAN,12,3,0.25,12,7,0.5833333333333334
COACALCO DE BAR,19001,CCLC 190 MUE SAN LORENZO,12,0,0,12,7,0.5833333333333334
TLAHUAC D.F.,35602,,12,0,0,12,7,0.5833333333333334
TLAQUEPAQUE,777201,TLQP 7772 MUE SAN PEDRITO,13,1,0.07692307692307693,12,7,0.5833333333333334
ECATEPEC DE MOR,763702,,12,0,0,12,7,0.5833333333333334
IZTAPALAPA D.F.,37101,,11,1,0.09090909090909091,12,7,0.5833333333333334
IZTACALCO D.F,141502,,11,0,0,12,7,0.5833333333333334
ECATEPEC DE MOR,144901,,12,0,0,12,7,0.5833333333333334
"TIJUANA, BCN",9902,,11,2,0.18181818181818182,12,7,0.5833333333333334
IZTACALCO D.F,93301,,11,1,0.09090909090909091,12,7,0.5833333333333334
CUAUTITLAN IZCA,15102,CTLZ 151 ROP PLAZA IZCALLI,13,0,0,12,7,0.5833333333333334
"IZAMAL, YUC",761501,,11,1,0.09090909090909091,12,7,0.5833333333333334
ECATEPEC DE MOR,83301,,12,0,0,12,7,0.5833333333333334
"LEON, GTO.",24602,LEON 246 ROP PZA SATELITE,13,1,0.07692307692307693,12,7,0.5833333333333334
"TULANCINGO, HGO",143401,,12,1,0.08333333333333333,12,7,0.5833333333333334
"IXTAPALUCA, E.M",114902,,12,0,0,12,7,0.5833333333333334
"CELAYA, GTO.",16202,CLYA 162 ROP CELAYA,12,1,0.08333333333333333,12,7,0.5833333333333334
COACALCO DE BAR,19001,,12,0,0,12,7,0.5833333333333334
"IRAPUATO, GTO.",129302,IRPT 1293 ROP PLAZA SAN ROQUE,12,0,0,12,7,0.5833333333333334
"XALAPA,VERACRUZ",108602,XLPA 1086 ROP ATENAS,14,0,0,12,7,0.5833333333333334
"QUERETARO, QRO.",793901,,11,0,0,12,7,0.5833333333333334
CUAUTLA MORELOS,664902,,8,1,0.125,12,7,0.5833333333333334
"MUZQUIZ, COAH",762502,,13,0,0,12,7,0.5833333333333334
"URUAPAN, MICH.",789302,,12,0,0,12,7,0.5833333333333334
"IZAMAL, YUC",761502,,12,0,0,12,7,0.5833333333333334
"QUERETARO, QRO.",793901,QRTO 7939 MUE PORTAL QUERETARO,11,2,0.18181818181818182,12,7,0.5833333333333334
APETATITLAN DE ANTON,92202,,12,1,0.08333333333333333,12,7,0.5833333333333334
TLALPAN D.F.,767202,TLPN 7672 ROP PABELLON CUEMANC,12,0,0,12,7,0.5833333333333334
JUAN RODRIGUEZ CLARA,35402,JRZC 354 ROP OCAMPO,14,0,0,12,7,0.5833333333333334
SANTA ROSALIA,84502,,12,1,0.08333333333333333,12,7,0.5833333333333334
TEPOTZOTLAN,98801,,11,1,0.09090909090909091,12,7,0.5833333333333334
TLAHUAC D.F.,35602,TLHC 356 ROP LOS OLIVOS TLAHUA,12,0,0,12,7,0.5833333333333334
TLALNEPANTLA DE,763002,TLNP 7630 ROP AHUEHUETES,12,2,0.16666666666666666,12,7,0.5833333333333334
"TONALA,JALISCO",109502,,12,0,0,12,7,0.5833333333333334
IZTAPALAPA D.F.,121402,IZTP 1214 ROP ROJO GOMEZ,12,0,0,12,7,0.5833333333333334
"SALTILLO, COAH.",793401,,11,1,0.09090909090909091,12,7,0.5833333333333334
SALINA CRUZ OAX,43002,SCRZ 430 ROP AVIACION,11,2,0.18181818181818182,12,7,0.5833333333333334
"JIMENEZ, CHIH",112602,JMNZ 1126 ROP JUAREZ,11,1,0.09090909090909091,12,7,0.5833333333333334
IZTACALCO D.F,141502,IZTC 1415 ROP PERIFERICO OTE,12,3,0.25,12,7,0.5833333333333334
TLALNEPANTLA DE,143601,TLNP 1436 MUE GUSTAVO BAZ,12,0,0,12,7,0.5833333333333334
SAN LUIS POTOSI,772902,,12,0,0,12,7,0.5833333333333334
B. JUAREZ D.F.,789602,BJRZ 7896 ROP PATIO UNIVERSIDA,12,0,0,12,7,0.5833333333333334
"SALAMANCA, GTO",131401,,12,0,0,12,7,0.5833333333333334
"LINARES, N.L",28601,LNRS 286 MUE ESTACION,13,0,0,12,7,0.5833333333333334
SAN LUIS POTOSI,668002,,11,1,0.09090909090909091,12,7,0.5833333333333334
"ZAPOPAN, JAL.",39601,,12,1,0.08333333333333333,12,7,0.5833333333333334
"APODACA, N.L.",24802,APDC 248 ROP PZA HUINALA,12,2,0.16666666666666666,12,7,0.5833333333333334
"GARCIA, NUEVO LEON",130902,GRCI 1309 ROP LINCOLN,14,1,0.07142857142857142,12,7,0.5833333333333334
CIENEGA DE FLORES,134002,CNGA 1340 ROP INDEPENDENCIA,12,0,0,12,7,0.5833333333333334
"IXTAPALUCA, E.M",114902,IXTP 1149 ROP TLALPIZAHUAC,12,1,0.08333333333333333,12,7,0.5833333333333334
"MORELIA, MICH.",65301,,11,1,0.09090909090909091,12,7,0.5833333333333334
"PURUANDIRO, MICH",121802,PRND 1218 ROP VILLALONGIN,11,0,0,12,7,0.5833333333333334
SAN NICOLAS N.L,37001,SNNG 370 MUE LOS ANGELES,12,1,0.08333333333333333,12,7,0.5833333333333334
"METEPEC,EDO D M",20802,,12,0,0,12,7,0.5833333333333334
"MAZATLAN, SIN.",100201,,11,0,0,12,7,0.5833333333333334
"CHIHUAHUA, CHI",18202,CHUA 182 ROP FCO VILLA,12,0,0,12,7,0.5833333333333334
"ACAPONETA, NAY",657501,,12,1,0.08333333333333333,12,7,0.5833333333333334
"TULTITLAN,EDO M",25102,,12,1,0.08333333333333333,12,7,0.5833333333333334
"TIZAYUCA, HIDALGO",773302,,12,0,0,12,7,0.5833333333333334
"PUEBLA, PUEBLA.",38601,,12,0,0,12,7,0.5833333333333334
"IZAMAL, YUC",761501,IZAL 7615 MUE ZAMNA,12,0,0,12,7,0.5833333333333334
"MONTERREY, N.L.",13402,,12,1,0.08333333333333333,12,7,0.5833333333333334
"NOGALES, SONORA",775901,NGLS 7759 MUE SAN ANTONIO II,10,1,0.1,12,7,0.5833333333333334
VERACRUZ VER,769802,VRCZ 7698 ROP NUEVO VERACRUZ,12,0,0,12,7,0.5833333333333334
"JIMENEZ, CHIH",112602,,12,0,0,12,7,0.5833333333333334
"ACAPULCO, GRO",783701,,12,2,0.16666666666666666,12,7,0.5833333333333334
"XALAPA,VERACRUZ",108601,,12,0,0,12,7,0.5833333333333334
"PARRAS, COAH",770201,PADF 7702 MUE DEL MARQUEZ,12,0,0,12,7,0.5833333333333334
"MUZQUIZ, COAH",762502,MUIZ 7625 ROP ZARAGOZA,12,0,0,12,7,0.5833333333333334
"SANTIAGO TUXTLA, VER",118002,,14,1,0.07142857142857142,12,7,0.5833333333333334
TLALNEPANTLA DE,763002,,12,0,0,12,7,0.5833333333333334
IZTAPALAPA D.F.,121402,,12,0,0,12,7,0.5833333333333334
"MONCLOVA, COAH.",785601,MNCV 7856 MUE HIDALGO,10,1,0.1,12,7,0.5833333333333334
"TECAMAC, EDO ME",136702,,12,0,0,12,7,0.5833333333333334
"CARDENAS, TAB",27502,,14,1,0.07142857142857142,12,7,0.5833333333333334
"LOS REYES, MICH",123502,RYDS 1235 ROP LOS REYES,13,0,0,12,7,0.5833333333333334
TLAJOMULCO DE Z,31702,TLJM 317 ROP LAS PLAZAS,12,0,0,12,7,0.5833333333333334
"METEPEC,EDO D M",20802,MTPC 208 ROP PILARES,12,1,0.08333333333333333,12,7,0.5833333333333334
"URUAPAN, MICH.",789302,URPN 7893 ROP GAL METROPOLITAN,12,0,0,12,7,0.5833333333333334
"TECAMAC, EDO ME",34902,,13,0,0,12,7,0.5833333333333334
"TENOSIQUE, TAB",650902,TNSQ 6509 ROP CALLE 28,14,1,0.07142857142857142,12,7,0.5833333333333334
"CALPULALPAN, TLX",89802,CLPN 898 ROP MOTOLINIA,15,2,0.13333333333333333,12,7,0.5833333333333334
"GARCIA, NUEVO LEON",130902,,13,1,0.07692307692307693,12,7,0.5833333333333334
CABO SAN LUCAS,29501,,29,1,0.034482758620689655,31,18,0.5806451612903226
CABO SAN LUCAS,29501,CSLC 295 MUE BRISAS,28,1,0.03571428571428571,31,18,0.5806451612903226
"CARDENAS, TAB",30801,CRDS 308 MUE BANDALA,33,2,0.06060606060606061,31,18,0.5806451612903226
VALLE DE CHALCO,92701,,17,4,0.23529411764705882,19,11,0.5789473684210527
"TLAXIACO, OAX",108101,,17,3,0.17647058823529413,19,11,0.5789473684210527
"HERMOSILLO, SON",1602,,18,1,0.05555555555555555,19,11,0.5789473684210527
VALLE DE CHALCO,92701,VCHA 927 MUE LAS TORRES,18,0,0,19,11,0.5789473684210527
"JUAREZ, NUEVO LEON",45601,,20,0,0,19,11,0.5789473684210527
"TLAXCALA, TLAXC",43802,,17,0,0,19,11,0.5789473684210527
CABO SAN LUCAS,110701,CSCL 1107 MUE CARIBE,17,0,0,19,11,0.5789473684210527
"SOLEDAD DE DOBLADO,",798901,,12,3,0.25,19,11,0.5789473684210527
"CINTALAPA, CHIAPAS",87801,CNTP 878 MUE CENTRAL SUR,18,4,0.2222222222222222,19,11,0.5789473684210527
"LEON, GTO.",145302,,0,0,0,7,4,0.5714285714285714
"ARANDAS, JALISCO",33301,ARND 333 MUE OBREGON,15,0,0,14,8,0.5714285714285714
"PACHUCA,HIDALGO",40101,,14,0,0,14,8,0.5714285714285714
"TULANCINGO, HGO",316402,TNGO ZONA II,4,0,0,7,4,0.5714285714285714
"IRAPUATO, GTO.",69902,,7,0,0,7,4,0.5714285714285714
TLAHUAC D.F.,764202,,13,0,0,14,8,0.5714285714285714
TLAHUAC D.F.,93801,,14,0,0,14,8,0.5714285714285714
"PACHUCA,HIDALGO",40101,PCHC 401 MUE LAS VILLAS,14,0,0,14,8,0.5714285714285714
SANTA MARIA DEL RIO,125802,SAMR 1258 ROP MORELOS,6,0,0,7,4,0.5714285714285714
"SILAO, GUANAJUA",772001,SLAO 7720 MUE PLAZA LA JOYA,14,1,0.07142857142857142,14,8,0.5714285714285714
"RIO VERDE, SLP",88502,RVDE 885 ROP MORELOS,7,2,0.2857142857142857,7,4,0.5714285714285714
"TIJUANA, BCN",70802,,7,0,0,7,4,0.5714285714285714
"CD VALLES, SLP",65702,CDVS 657 -764 CANADA CVA,7,0,0,7,4,0.5714285714285714
"PUEBLA, PUEBLA.",119202,,6,0,0,7,4,0.5714285714285714
"SALAMANCA, GTO",101001,SLMC 1010 MUE CONSTELACION,14,0,0,14,8,0.5714285714285714
B. JUAREZ D.F.,55502,,7,0,0,7,4,0.5714285714285714
"TIJUANA, BCN",36501,,11,1,0.09090909090909091,14,8,0.5714285714285714
"ENSENADA, BCN",85101,,12,1,0.08333333333333333,14,8,0.5714285714285714
"ZAPOPAN, JAL.",106002,ZPPN 1060 ROP ACUEDUCTO,7,0,0,7,4,0.5714285714285714
"XONACATLAN, EDO DE M",790701,,13,0,0,14,8,0.5714285714285714
"SALAMANCA, GTO",101001,,14,0,0,14,8,0.5714285714285714
"LEON, GTO.",37201,LEON 372 MUE RIO MAYO,13,0,0,14,8,0.5714285714285714
SAN NICOLAS N.L,37002,,14,2,0.14285714285714285,14,8,0.5714285714285714
"APIZACO, TLAX",101102,APZC 1011 ROP 16 DE SEPTIEMBRE,13,2,0.15384615384615385,14,8,0.5714285714285714
"APIZACO, TLAX",101102,,13,0,0,14,8,0.5714285714285714
TLAPA DE COMONFORT,662802,#N/A,15,2,0.13333333333333333,7,4,0.5714285714285714
"MEXICALI, BCN.",56802,MXLI 568 REXY,7,0,0,7,4,0.5714285714285714
"QUERETARO, QRO.",55102,QRTO 551 PIE DE LA CUESTA,7,0,0,7,4,0.5714285714285714
NANCHITAL DE LAZARO,300580,,7,0,0,7,4,0.5714285714285714
"TEPEACA, PUE",126502,TPCA 1265 ROP TEPEACA,7,0,0,7,4,0.5714285714285714
"QUERETARO, QRO.",23302,QRTO 233 ROP CIMATARIO,15,1,0.06666666666666667,14,8,0.5714285714285714
TECATE,20301,,18,1,0.05555555555555555,21,12,0.5714285714285714
"HERMOSILLO, SON",106502,,12,1,0.08333333333333333,14,8,0.5714285714285714
GUADALAJARA JAL,95401,GDLJ 954 MUE JOSE MA IGLESIAS,12,1,0.08333333333333333,14,8,0.5714285714285714
"PUEBLA, PUEBLA.",119202,PBLA 1192 ROP CENTRO SUR,6,0,0,7,4,0.5714285714285714
"PUEBLA, PUEBLA.",7202,PBLA 72 ROP 11 NORTE,12,1,0.08333333333333333,14,8,0.5714285714285714
GUSTAVO A MADERO DF,73102,GAMD 731 TAMAZULA,7,0,0,7,4,0.5714285714285714
NAUCALPAN EDO MEX,356956,,7,0,0,7,4,0.5714285714285714
"PUEBLA, PUEBLA.",664601,PBLA 6646 MUE PLAZA DORADA,13,1,0.07692307692307693,14,8,0.5714285714285714
"PUEBLA, PUEBLA.",663401,PBLA 6634 MUE LOS HEROES,13,0,0,14,8,0.5714285714285714
"TAMAZULAPAM, OAXACA",769702,TZPA 7697 ROP CRISTOBAL COLON,7,0,0,7,4,0.5714285714285714
TLAHUAC D.F.,764202,TLHC 7642 ROP PZA JUAN DE DIOS,13,0,0,14,8,0.5714285714285714
"LERDO DE TEJADA, VER",112102,,7,1,0.14285714285714285,7,4,0.5714285714285714
TLACOLULA DE MATAMOR,785502,TLCM 7855 ROP TLACOLULA,14,0,0,14,8,0.5714285714285714
TEJUPILCO EDO MEX,48902,TJPC 489 ROP GUERRERO,13,1,0.07692307692307693,14,8,0.5714285714285714
"DURANGO, DGO.",23501,,14,2,0.14285714285714285,14,8,0.5714285714285714
"CD JUAREZ, CHIU",46701,,14,0,0,14,8,0.5714285714285714
"TARIMORO, GUANAJUATO",668101,#N/A,13,0,0,14,8,0.5714285714285714
"ISLA, VERACRUZ",100702,ISLA 1007 ROP RAUL SANDOVAL II,14,0,0,14,8,0.5714285714285714
"TEPATITLAN,JAL",27202,,14,1,0.07142857142857142,14,8,0.5714285714285714
TLACOLULA DE MATAMOR,785502,,14,0,0,14,8,0.5714285714285714
"TIJUANA, BCN",36501,TJNA 365 MUE EL SOLER,12,1,0.08333333333333333,14,8,0.5714285714285714
"MATAMOROS, TAM.",659102,,7,1,0.14285714285714285,7,4,0.5714285714285714
GUSTAVO A MADERO DF,664202,GAMD 6642 ROP CETRAM MARTIN CA,12,0,0,7,4,0.5714285714285714
B. JUAREZ D.F.,55502,BJRZ 555 -348 CANADA MIXC,6,1,0.16666666666666666,7,4,0.5714285714285714
CUAJIMALPA D.F.,116302,CJMP 1163 ROP PLAZA REAL,6,1,0.16666666666666666,7,4,0.5714285714285714
"COLIMA, COL.",5201,,6,2,0.3333333333333333,7,4,0.5714285714285714
"PURUANDIRO, MICH",121801,,12,2,0.16666666666666666,14,8,0.5714285714285714
"REYNOSA, TAM.",89102,RYNS 891 ROP JUAREZ,12,0,0,14,8,0.5714285714285714
A. OBREGON D.F.,141102,ALOB 1411 ROP SAN ANGEL,14,0,0,14,8,0.5714285714285714
"ZAPOPAN, JAL.",106002,,6,1,0.16666666666666666,7,4,0.5714285714285714
"TECAMAC, EDO ME",61302,,6,1,0.16666666666666666,7,4,0.5714285714285714
"GUADALUPE, N.L.",42502,GDLP 425 ROP VALLE SOLEADO,14,0,0,14,8,0.5714285714285714
"PARRAL, CHIHUAH",36001,PRRL 360 MUE NINOS HEROES,13,1,0.07692307692307693,14,8,0.5714285714285714
"PARRAL, CHIHUAH",14901,PRRL 149 MUE 20 DE NOVIEMB,14,0,0,14,8,0.5714285714285714
NAUCALPAN EDO MEX,356956,NCPN INVENTARIOS ZONA I,7,0,0,7,4,0.5714285714285714
"RIO VERDE, SLP",88502,,7,0,0,7,4,0.5714285714285714
GUADALAJARA JAL,95401,,13,0,0,14,8,0.5714285714285714
CHALCO EDO MEX,783302,CHLC 7833 ROP CUAUHTEMOC,5,1,0.2,7,4,0.5714285714285714
"SALTILLO, COAH.",5101,SALT 51 MUE ALDAMA,12,1,0.08333333333333333,14,8,0.5714285714285714
CULIACAN SIN.,96602,,13,0,0,14,8,0.5714285714285714
"ENSENADA, BCN",85101,ENSD 851 MUE BAHIA,13,1,0.07692307692307693,14,8,0.5714285714285714
CULIACAN SIN.,96602,CLCN 966 ROP VALLE ALTO,12,1,0.08333333333333333,14,8,0.5714285714285714
COMITAN D D CHI,780801,CMTN 7808 MUE PLAZA LAS FLORES,13,2,0.15384615384615385,14,8,0.5714285714285714
"TIJUANA, BCN",139502,TJNA 1395 ROP SENDERO 2000,16,2,0.125,21,12,0.5714285714285714
"MONTERREY, N.L.",789902,,12,1,0.08333333333333333,14,8,0.5714285714285714
SAN JUAN D RIO,300415,,7,0,0,7,4,0.5714285714285714
"MEXICALI, BCN.",658302,MXLI 1583 ROP VIDAURRI,13,3,0.23076923076923078,14,8,0.5714285714285714
"MEXICALI, BCN.",56802,,7,0,0,7,4,0.5714285714285714
"MEXICALI, BCN.",2901,,13,0,0,14,8,0.5714285714285714
"PARRAL, CHIHUAH",36001,,13,0,0,14,8,0.5714285714285714
NUEVO CASAS GRANDES,776201,,13,1,0.07692307692307693,14,8,0.5714285714285714
"CD JUAREZ, CHIU",786301,,14,0,0,14,8,0.5714285714285714
"TIHUATLAN, VERACRUZ",783001,,14,0,0,14,8,0.5714285714285714
"XONACATLAN, EDO DE M",790701,XNTL MUE 7907 FELIPE CARRILLO,12,1,0.08333333333333333,14,8,0.5714285714285714
"CATEMACO, VERACRUZ",76702,,6,1,0.16666666666666666,7,4,0.5714285714285714
GUSTAVO A MADERO DF,789502,,0,0,0,7,4,0.5714285714285714
GUSTAVO A MADERO DF,664202,,11,0,0,7,4,0.5714285714285714
GUSTAVO A MADERO DF,73102,,7,0,0,7,4,0.5714285714285714
"LEON, GTO.",71102,,7,0,0,7,4,0.5714285714285714
SAN JUAN D RIO,300415,SNJR INVENTARIOS ZONA I,5,1,0.2,7,4,0.5714285714285714
ATIZAPAN DE ZAR,85801,,14,0,0,14,8,0.5714285714285714
"GUASAVE, SIN.",84401,GSVE 844 MUE CONSTITUCION,13,1,0.07692307692307693,14,8,0.5714285714285714
"TIHUATLAN, VERACRUZ",783001,TIAN 7830 MUE BICENTENARIO,12,0,0,14,8,0.5714285714285714
JALPA DE MENDEZ TAB,777602,JAMX 7776 ROP JALPA,15,2,0.13333333333333333,14,8,0.5714285714285714
"REYNOSA, TAM.",75602,,7,0,0,7,4,0.5714285714285714
"TAMAZULAPAM, OAXACA",769702,,7,0,0,7,4,0.5714285714285714
"GUADALUPE, N.L.",10302,,22,2,0.09090909090909091,23,13,0.5652173913043478
STA ANA CHIAUTE,38701,STCH 387 MUE SALDA#A,22,3,0.13636363636363635,23,13,0.5652173913043478
"DURANGO, DGO.",23502,,16,0,0,16,9,0.5625
SALVATIERRA,90102,SLVT 901 ROP OCAMPO,15,0,0,16,9,0.5625
CUAUHTEMOC D.F.,98302,CTMC 983 ROP BUENAVISTA,14,0,0,16,9,0.5625
"DURANGO, DGO.",12901,,13,2,0.15384615384615385,16,9,0.5625
"CALERA, ZAC",796702,CARA 7967 ROP 5 DE MAYO,12,2,0.16666666666666666,16,9,0.5625
"CATEMACO, VERACRUZ",104601,CTMO 1046 MUE VENUSTIANO CARRA,16,0,0,16,9,0.5625
DEL COYOACAN DF,667502,,12,0,0,16,9,0.5625
"PIEDRAS NEGRAS, COAH",793701,,13,1,0.07692307692307693,16,9,0.5625
HUEJOTZINGO,112501,HJTZ 1125 MUE AV MARTINEZ,16,1,0.0625,16,9,0.5625
"IXTAPALUCA, E.M",89402,,17,1,0.058823529411764705,16,9,0.5625
SAN MARTIN T. P,25602,SNMT 256 ROP PZA CRISTAL,14,2,0.14285714285714285,16,9,0.5625
"AMOZOC, PUEBLA",93501,AMZC 935 MUE AMOZOC,16,1,0.0625,16,9,0.5625
"CD OBREGON, SON",1002,,30,4,0.13333333333333333,32,18,0.5625
VILLA DE ETLA,130702,VIET 1307 ROP MORELOS,15,1,0.06666666666666667,16,9,0.5625
COATZACOALCOS,60102,,16,0,0,16,9,0.5625
SALINA CRUZ OAX,130301,SCRZ 1303 MUE AV ACAPULCO,16,1,0.0625,16,9,0.5625
OAXACA OAXACA,20202,,16,1,0.0625,16,9,0.5625
JIUTEPEC MORELO,31102,JUTP 311 ROP TEJALPA,17,2,0.11764705882352941,16,9,0.5625
"TIJUANA, BCN",7602,TJNA 76 ROP CARDENAS,15,0,0,16,9,0.5625
"TEPIC, NAY",14101,,16,0,0,16,9,0.5625
"IXTAPALUCA, E.M",22601,IXTP 226 MUE CUAUHTEMOC,14,0,0,16,9,0.5625
TUXTLA GUTIERRE,41601,TXGT 416 MUE PLAZA DEL SOL,15,3,0.2,16,9,0.5625
"GOMEZ PAL, DGO.",23601,,16,0,0,16,9,0.5625
